Time,PolarN,PolarS,AxialDP,EqDP
2010-08-15T00:00:00.000,-1.806,2.363,-1.274,0.292
2010-08-15T06:00:00.000,-1.792,2.357,-1.259,0.303
2010-08-15T12:00:00.000,-1.785,2.354,-1.237,0.312
2010-08-15T18:00:00.000,-1.793,2.353,-1.255,0.284
2010-08-16T00:00:00.000,-1.790,2.352,-1.234,0.288
2010-08-16T06:00:00.000,-1.779,2.355,-1.220,0.302
2010-08-16T12:00:00.000,-1.778,2.359,-1.223,0.304
2010-08-16T18:00:00.000,-1.768,2.364,-1.203,0.312
2010-08-17T00:00:00.000,-1.770,2.360,-1.196,0.298
2010-08-17T06:00:00.000,-1.756,2.352,-1.183,0.292
2010-08-17T12:00:00.000,-1.747,2.355,-1.175,0.288
2010-08-17T18:00:00.000,-1.739,2.359,-1.170,0.277
2010-08-18T00:00:00.000,-1.760,2.358,-1.168,0.260
2010-08-18T06:00:00.000,-1.758,2.357,-1.171,0.257
2010-08-18T12:00:00.000,-1.756,2.358,-1.178,0.262
2010-08-18T18:00:00.000,-1.765,2.353,-1.184,0.264
2010-08-19T00:00:00.000,-1.761,2.349,-1.181,0.278
2010-08-19T06:00:00.000,-1.755,2.346,-1.188,0.286
2010-08-19T12:00:00.000,-1.758,2.340,-1.194,0.275
2010-08-19T18:00:00.000,-1.743,2.338,-1.186,0.285
2010-08-20T00:00:00.000,-1.760,2.334,-1.189,0.281
2010-08-20T06:00:00.000,-1.764,2.335,-1.198,0.282
2010-08-20T12:00:00.000,-1.769,2.340,-1.213,0.279
2010-08-20T18:00:00.000,-1.772,2.341,-1.217,0.282
2010-08-21T00:00:00.000,-1.760,2.340,-1.207,0.278
2010-08-21T06:00:00.000,-1.750,2.334,-1.216,0.276
2010-08-21T12:00:00.000,-1.732,2.335,-1.202,0.282
2010-08-21T18:00:00.000,-1.722,2.330,-1.198,0.268
2010-08-22T00:00:00.000,-1.714,2.330,-1.196,0.262
2010-08-22T06:00:00.000,-1.704,2.328,-1.184,0.257
2010-08-22T12:00:00.000,-1.714,2.329,-1.196,0.253
2010-08-22T18:00:00.000,-1.710,2.329,-1.194,0.247
2010-08-23T00:00:00.000,-1.708,2.329,-1.192,0.236
2010-08-23T06:00:00.000,-1.708,2.331,-1.189,0.222
2010-08-23T12:00:00.000,-1.694,2.332,-1.194,0.218
2010-08-23T18:00:00.000,-1.692,2.330,-1.196,0.218
2010-08-24T00:00:00.000,-1.703,2.328,-1.182,0.208
2010-08-24T06:00:00.000,-1.697,2.327,-1.188,0.197
2010-08-24T12:00:00.000,-1.685,2.329,-1.193,0.190
2010-08-24T18:00:00.000,-1.672,2.330,-1.191,0.190
2010-08-25T00:00:00.000,-1.665,2.331,-1.172,0.177
2010-08-25T06:00:00.000,-1.673,2.330,-1.179,0.175
2010-08-25T12:00:00.000,-1.668,2.330,-1.174,0.169
2010-08-25T18:00:00.000,-1.671,2.331,-1.178,0.172
2010-08-26T00:00:00.000,-1.669,2.338,-1.191,0.175
2010-08-26T06:00:00.000,-1.661,2.332,-1.183,0.180
2010-08-26T12:00:00.000,-1.648,2.329,-1.189,0.176
2010-08-26T18:00:00.000,-1.652,2.331,-1.211,0.184
2010-08-27T00:00:00.000,-1.660,2.336,-1.209,0.181
2010-08-27T06:00:00.000,-1.663,2.340,-1.216,0.178
2010-08-27T12:00:00.000,-1.657,2.346,-1.214,0.176
2010-08-27T18:00:00.000,-1.659,2.348,-1.223,0.180
2010-08-28T00:00:00.000,-1.669,2.345,-1.211,0.178
2010-08-28T06:00:00.000,-1.668,2.342,-1.217,0.174
2010-08-28T12:00:00.000,-1.679,2.343,-1.210,0.172
2010-08-28T18:00:00.000,-1.678,2.349,-1.222,0.175
2010-08-29T00:00:00.000,-1.658,2.345,-1.217,0.171
2010-08-29T06:00:00.000,-1.669,2.341,-1.215,0.172
2010-08-29T12:00:00.000,-1.679,2.336,-1.219,0.183
2010-08-29T18:00:00.000,-1.677,2.334,-1.238,0.191
2010-08-30T00:00:00.000,-1.657,2.339,-1.241,0.183
2010-08-30T06:00:00.000,-1.648,2.340,-1.232,0.179
2010-08-30T12:00:00.000,-1.661,2.341,-1.234,0.181
2010-08-30T18:00:00.000,-1.668,2.340,-1.239,0.185
2010-08-31T00:00:00.000,-1.671,2.336,-1.225,0.168
2010-08-31T06:00:00.000,-1.657,2.340,-1.224,0.156
2010-08-31T12:00:00.000,-1.644,2.347,-1.228,0.148
2010-08-31T18:00:00.000,-1.646,2.345,-1.232,0.158
2010-09-01T00:00:00.000,-1.653,2.344,-1.232,0.157
2010-09-01T06:00:00.000,-1.660,2.347,-1.247,0.156
2010-09-01T12:00:00.000,-1.669,2.346,-1.258,0.154
2010-09-01T18:00:00.000,-1.677,2.341,-1.261,0.166
2010-09-02T00:00:00.000,-1.685,2.338,-1.263,0.165
2010-09-02T06:00:00.000,-1.678,2.334,-1.261,0.144
2010-09-02T12:00:00.000,-1.679,2.338,-1.277,0.142
2010-09-02T18:00:00.000,-1.680,2.337,-1.272,0.138
2010-09-03T00:00:00.000,-1.655,2.344,-1.248,0.128
2010-09-03T06:00:00.000,-1.655,2.347,-1.246,0.129
2010-09-03T12:00:00.000,-1.670,2.348,-1.251,0.141
2010-09-03T18:00:00.000,-1.674,2.345,-1.264,0.153
2010-09-04T00:00:00.000,-1.676,2.343,-1.257,0.156
2010-09-04T06:00:00.000,-1.669,2.343,-1.263,0.153
2010-09-04T12:00:00.000,-1.685,2.340,-1.279,0.159
2010-09-04T18:00:00.000,-1.686,2.339,-1.274,0.154
2010-09-05T00:00:00.000,-1.689,2.336,-1.269,0.149
2010-09-05T06:00:00.000,-1.689,2.334,-1.269,0.141
2010-09-05T12:00:00.000,-1.693,2.334,-1.272,0.129
2010-09-05T18:00:00.000,-1.693,2.336,-1.289,0.121
2010-09-06T00:00:00.000,-1.677,2.341,-1.275,0.100
2010-09-06T06:00:00.000,-1.689,2.345,-1.287,0.110
2010-09-06T12:00:00.000,-1.695,2.347,-1.279,0.098
2010-09-06T18:00:00.000,-1.693,2.345,-1.276,0.096
2010-09-07T00:00:00.000,-1.691,2.342,-1.260,0.087
2010-09-07T06:00:00.000,-1.682,2.334,-1.252,0.078
2010-09-07T12:00:00.000,-1.685,2.334,-1.235,0.066
2010-09-07T18:00:00.000,-1.683,2.336,-1.260,0.070
2010-09-08T00:00:00.000,-1.690,2.340,-1.260,0.067
2010-09-08T06:00:00.000,-1.672,2.341,-1.260,0.053
2010-09-08T12:00:00.000,-1.673,2.339,-1.262,0.056
2010-09-08T18:00:00.000,-1.672,2.342,-1.268,0.070
2010-09-09T00:00:00.000,-1.666,2.340,-1.255,0.067
2010-09-09T06:00:00.000,-1.667,2.342,-1.254,0.060
2010-09-09T12:00:00.000,-1.669,2.344,-1.265,0.062
2010-09-09T18:00:00.000,-1.672,2.342,-1.270,0.068
2010-09-10T00:00:00.000,-1.667,2.345,-1.272,0.074
2010-09-10T06:00:00.000,-1.668,2.351,-1.264,0.062
2010-09-10T12:00:00.000,-1.672,2.352,-1.271,0.070
2010-09-10T18:00:00.000,-1.672,2.351,-1.268,0.078
2010-09-11T00:00:00.000,-1.671,2.349,-1.266,0.076
2010-09-11T06:00:00.000,-1.634,2.349,-1.261,0.049
2010-09-11T12:00:00.000,-1.639,2.346,-1.266,0.048
2010-09-11T18:00:00.000,-1.638,2.348,-1.277,0.065
2010-09-12T00:00:00.000,-1.629,2.348,-1.285,0.063
2010-09-12T06:00:00.000,-1.623,2.345,-1.296,0.060
2010-09-12T12:00:00.000,-1.629,2.344,-1.300,0.059
2010-09-12T18:00:00.000,-1.638,2.342,-1.314,0.052
2010-09-13T00:00:00.000,-1.641,2.345,-1.303,0.044
2010-09-13T06:00:00.000,-1.652,2.343,-1.302,0.053
2010-09-13T12:00:00.000,-1.662,2.340,-1.299,0.057
2010-09-13T18:00:00.000,-1.660,2.337,-1.272,0.060
2010-09-14T00:00:00.000,-1.654,2.332,-1.248,0.071
2010-09-14T06:00:00.000,-1.649,2.328,-1.230,0.079
2010-09-14T12:00:00.000,-1.652,2.324,-1.216,0.079
2010-09-14T18:00:00.000,-1.654,2.327,-1.223,0.068
2010-09-15T00:00:00.000,-1.661,2.324,-1.225,0.057
2010-09-15T06:00:00.000,-1.655,2.320,-1.216,0.047
2010-09-15T12:00:00.000,-1.654,2.317,-1.232,0.053
2010-09-15T18:00:00.000,-1.661,2.321,-1.213,0.042
2010-09-16T00:00:00.000,-1.670,2.326,-1.241,0.046
2010-09-16T06:00:00.000,-1.666,2.327,-1.256,0.053
2010-09-16T12:00:00.000,-1.673,2.332,-1.266,0.061
2010-09-16T18:00:00.000,-1.676,2.323,-1.266,0.050
2010-09-17T00:00:00.000,-1.675,2.317,-1.262,0.055
2010-09-17T06:00:00.000,-1.653,2.312,-1.262,0.054
2010-09-17T12:00:00.000,-1.657,2.316,-1.278,0.046
2010-09-17T18:00:00.000,-1.654,2.314,-1.299,0.051
2010-09-18T00:00:00.000,-1.652,2.315,-1.305,0.061
2010-09-18T06:00:00.000,-1.643,2.314,-1.328,0.068
2010-09-18T12:00:00.000,-1.651,2.310,-1.340,0.058
2010-09-18T18:00:00.000,-1.666,2.312,-1.349,0.063
2010-09-19T00:00:00.000,-1.671,2.311,-1.347,0.070
2010-09-19T06:00:00.000,-1.659,2.315,-1.346,0.085
2010-09-19T12:00:00.000,-1.639,2.319,-1.307,0.084
2010-09-19T18:00:00.000,-1.627,2.318,-1.275,0.070
2010-09-20T00:00:00.000,-1.634,2.320,-1.280,0.083
2010-09-20T06:00:00.000,-1.628,2.321,-1.276,0.085
2010-09-20T12:00:00.000,-1.621,2.325,-1.252,0.070
2010-09-20T18:00:00.000,-1.610,2.323,-1.256,0.057
2010-09-21T00:00:00.000,-1.618,2.323,-1.262,0.066
2010-09-21T06:00:00.000,-1.608,2.324,-1.271,0.067
2010-09-21T12:00:00.000,-1.608,2.332,-1.256,0.061
2010-09-21T18:00:00.000,-1.586,2.336,-1.248,0.066
2010-09-22T00:00:00.000,-1.577,2.333,-1.250,0.062
2010-09-22T06:00:00.000,-1.582,2.329,-1.251,0.059
2010-09-22T12:00:00.000,-1.584,2.331,-1.254,0.063
2010-09-22T18:00:00.000,-1.592,2.330,-1.264,0.062
2010-09-23T00:00:00.000,-1.580,2.331,-1.262,0.071
2010-09-23T06:00:00.000,-1.578,2.325,-1.246,0.075
2010-09-23T12:00:00.000,-1.588,2.327,-1.237,0.078
2010-09-23T18:00:00.000,-1.579,2.328,-1.226,0.091
2010-09-24T00:00:00.000,-1.574,2.329,-1.220,0.101
2010-09-24T06:00:00.000,-1.574,2.331,-1.234,0.095
2010-09-24T12:00:00.000,-1.582,2.331,-1.216,0.097
2010-09-24T18:00:00.000,-1.591,2.334,-1.214,0.107
2010-09-25T00:00:00.000,-1.590,2.334,-1.215,0.101
2010-09-25T06:00:00.000,-1.593,2.334,-1.210,0.093
2010-09-25T12:00:00.000,-1.597,2.333,-1.188,0.090
2010-09-25T18:00:00.000,-1.589,2.331,-1.211,0.088
2010-09-26T00:00:00.000,-1.581,2.329,-1.211,0.082
2010-09-26T06:00:00.000,-1.586,2.326,-1.204,0.081
2010-09-26T12:00:00.000,-1.590,2.324,-1.199,0.081
2010-09-26T18:00:00.000,-1.580,2.322,-1.211,0.083
2010-09-27T00:00:00.000,-1.562,2.316,-1.208,0.096
2010-09-27T06:00:00.000,-1.559,2.316,-1.226,0.095
2010-09-27T12:00:00.000,-1.561,2.311,-1.225,0.098
2010-09-27T18:00:00.000,-1.557,2.312,-1.225,0.104
2010-09-28T00:00:00.000,-1.561,2.312,-1.233,0.090
2010-09-28T06:00:00.000,-1.563,2.313,-1.257,0.078
2010-09-28T12:00:00.000,-1.562,2.309,-1.244,0.080
2010-09-28T18:00:00.000,-1.567,2.307,-1.270,0.076
2010-09-29T00:00:00.000,-1.560,2.307,-1.267,0.082
2010-09-29T06:00:00.000,-1.567,2.307,-1.261,0.104
2010-09-29T12:00:00.000,-1.566,2.310,-1.261,0.114
2010-09-29T18:00:00.000,-1.577,2.307,-1.255,0.117
2010-09-30T00:00:00.000,-1.573,2.307,-1.248,0.116
2010-09-30T06:00:00.000,-1.578,2.308,-1.254,0.106
2010-09-30T12:00:00.000,-1.584,2.309,-1.254,0.108
2010-09-30T18:00:00.000,-1.589,2.305,-1.253,0.106
2010-10-01T00:00:00.000,-1.586,2.304,-1.249,0.109
2010-10-01T06:00:00.000,-1.583,2.301,-1.248,0.100
2010-10-01T12:00:00.000,-1.593,2.304,-1.253,0.111
2010-10-01T18:00:00.000,-1.587,2.306,-1.259,0.122
2010-10-02T00:00:00.000,-1.579,2.302,-1.257,0.118
2010-10-02T06:00:00.000,-1.584,2.298,-1.268,0.122
2010-10-02T12:00:00.000,-1.591,2.296,-1.280,0.129
2010-10-02T18:00:00.000,-1.582,2.298,-1.271,0.143
2010-10-03T00:00:00.000,-1.583,2.303,-1.277,0.142
2010-10-03T06:00:00.000,-1.588,2.305,-1.285,0.144
2010-10-03T12:00:00.000,-1.597,2.311,-1.297,0.152
2010-10-03T18:00:00.000,-1.598,2.316,-1.294,0.160
2010-10-04T00:00:00.000,-1.602,2.316,-1.290,0.154
2010-10-04T06:00:00.000,-1.607,2.320,-1.313,0.148
2010-10-04T12:00:00.000,-1.610,2.315,-1.322,0.154
2010-10-04T18:00:00.000,-1.604,2.310,-1.316,0.155
2010-10-05T00:00:00.000,-1.594,2.313,-1.299,0.163
2010-10-05T06:00:00.000,-1.592,2.318,-1.310,0.165
2010-10-05T12:00:00.000,-1.589,2.324,-1.311,0.169
2010-10-05T18:00:00.000,-1.593,2.323,-1.311,0.178
2010-10-06T00:00:00.000,-1.597,2.320,-1.311,0.174
2010-10-06T06:00:00.000,-1.589,2.326,-1.319,0.185
2010-10-06T12:00:00.000,-1.597,2.325,-1.314,0.186
2010-10-06T18:00:00.000,-1.601,2.324,-1.300,0.186
2010-10-07T00:00:00.000,-1.604,2.329,-1.311,0.175
2010-10-07T06:00:00.000,-1.599,2.330,-1.313,0.174
2010-10-07T12:00:00.000,-1.596,2.324,-1.306,0.171
2010-10-07T18:00:00.000,-1.595,2.324,-1.298,0.170
2010-10-08T00:00:00.000,-1.581,2.318,-1.300,0.164
2010-10-08T06:00:00.000,-1.583,2.307,-1.294,0.173
2010-10-08T12:00:00.000,-1.577,2.298,-1.319,0.170
2010-10-08T18:00:00.000,-1.564,2.296,-1.309,0.162
2010-10-09T00:00:00.000,-1.551,2.292,-1.310,0.161
2010-10-09T06:00:00.000,-1.551,2.291,-1.297,0.162
2010-10-09T12:00:00.000,-1.563,2.295,-1.314,0.161
2010-10-09T18:00:00.000,-1.574,2.295,-1.316,0.167
2010-10-10T00:00:00.000,-1.572,2.294,-1.300,0.175
2010-10-10T06:00:00.000,-1.576,2.295,-1.296,0.170
2010-10-10T12:00:00.000,-1.574,2.295,-1.279,0.162
2010-10-10T18:00:00.000,-1.579,2.299,-1.274,0.167
2010-10-11T00:00:00.000,-1.577,2.296,-1.272,0.169
2010-10-11T06:00:00.000,-1.576,2.291,-1.287,0.164
2010-10-11T12:00:00.000,-1.580,2.289,-1.293,0.152
2010-10-11T18:00:00.000,-1.587,2.293,-1.300,0.138
2010-10-12T00:00:00.000,-1.582,2.297,-1.298,0.130
2010-10-12T06:00:00.000,-1.574,2.303,-1.312,0.132
2010-10-12T12:00:00.000,-1.576,2.309,-1.295,0.128
2010-10-12T18:00:00.000,-1.582,2.313,-1.312,0.123
2010-10-13T00:00:00.000,-1.583,2.311,-1.313,0.118
2010-10-13T06:00:00.000,-1.595,2.311,-1.321,0.104
2010-10-13T12:00:00.000,-1.573,2.319,-1.317,0.097
2010-10-13T18:00:00.000,-1.574,2.325,-1.316,0.085
2010-10-14T00:00:00.000,-1.569,2.331,-1.307,0.074
2010-10-14T06:00:00.000,-1.563,2.332,-1.317,0.070
2010-10-14T12:00:00.000,-1.545,2.330,-1.315,0.067
2010-10-14T18:00:00.000,-1.538,2.334,-1.299,0.068
2010-10-15T00:00:00.000,-1.532,2.333,-1.284,0.068
2010-10-15T06:00:00.000,-1.545,2.332,-1.274,0.069
2010-10-15T12:00:00.000,-1.549,2.339,-1.271,0.058
2010-10-15T18:00:00.000,-1.540,2.341,-1.252,0.059
2010-10-16T00:00:00.000,-1.530,2.339,-1.249,0.064
2010-10-16T06:00:00.000,-1.537,2.337,-1.258,0.077
2010-10-16T12:00:00.000,-1.530,2.337,-1.251,0.079
2010-10-16T18:00:00.000,-1.521,2.335,-1.251,0.092
2010-10-17T00:00:00.000,-1.521,2.332,-1.269,0.098
2010-10-17T06:00:00.000,-1.521,2.328,-1.286,0.105
2010-10-17T12:00:00.000,-1.509,2.328,-1.282,0.085
2010-10-17T18:00:00.000,-1.493,2.325,-1.319,0.083
2010-10-18T00:00:00.000,-1.495,2.324,-1.346,0.072
2010-10-18T06:00:00.000,-1.510,2.321,-1.367,0.074
2010-10-18T12:00:00.000,-1.503,2.327,-1.359,0.065
2010-10-18T18:00:00.000,-1.498,2.326,-1.373,0.069
2010-10-19T00:00:00.000,-1.497,2.327,-1.372,0.076
2010-10-19T06:00:00.000,-1.497,2.328,-1.387,0.079
2010-10-19T12:00:00.000,-1.500,2.327,-1.360,0.075
2010-10-19T18:00:00.000,-1.513,2.330,-1.358,0.083
2010-10-20T00:00:00.000,-1.514,2.332,-1.348,0.072
2010-10-20T06:00:00.000,-1.522,2.329,-1.342,0.088
2010-10-20T12:00:00.000,-1.537,2.323,-1.322,0.091
2010-10-20T18:00:00.000,-1.530,2.324,-1.313,0.078
2010-10-21T00:00:00.000,-1.514,2.315,-1.300,0.067
2010-10-21T06:00:00.000,-1.524,2.317,-1.293,0.088
2010-10-21T12:00:00.000,-1.530,2.323,-1.274,0.100
2010-10-21T18:00:00.000,-1.539,2.321,-1.281,0.092
2010-10-22T00:00:00.000,-1.537,2.316,-1.275,0.098
2010-10-22T06:00:00.000,-1.531,2.319,-1.281,0.088
2010-10-22T12:00:00.000,-1.526,2.328,-1.267,0.083
2010-10-22T18:00:00.000,-1.519,2.328,-1.269,0.080
2010-10-23T00:00:00.000,-1.520,2.322,-1.273,0.077
2010-10-23T06:00:00.000,-1.523,2.324,-1.280,0.081
2010-10-23T12:00:00.000,-1.524,2.331,-1.284,0.097
2010-10-23T18:00:00.000,-1.523,2.336,-1.283,0.095
2010-10-24T00:00:00.000,-1.525,2.333,-1.275,0.079
2010-10-24T06:00:00.000,-1.521,2.328,-1.283,0.075
2010-10-24T12:00:00.000,-1.523,2.326,-1.276,0.076
2010-10-24T18:00:00.000,-1.519,2.325,-1.290,0.097
2010-10-25T00:00:00.000,-1.518,2.331,-1.284,0.100
2010-10-25T06:00:00.000,-1.512,2.332,-1.279,0.103
2010-10-25T12:00:00.000,-1.517,2.332,-1.293,0.119
2010-10-25T18:00:00.000,-1.511,2.337,-1.302,0.137
2010-10-26T00:00:00.000,-1.506,2.332,-1.291,0.153
2010-10-26T06:00:00.000,-1.518,2.326,-1.291,0.156
2010-10-26T12:00:00.000,-1.534,2.331,-1.300,0.156
2010-10-26T18:00:00.000,-1.525,2.333,-1.302,0.139
2010-10-27T00:00:00.000,-1.518,2.334,-1.301,0.134
2010-10-27T06:00:00.000,-1.520,2.333,-1.311,0.149
2010-10-27T12:00:00.000,-1.524,2.338,-1.306,0.155
2010-10-27T18:00:00.000,-1.528,2.337,-1.306,0.155
2010-10-28T00:00:00.000,-1.515,2.340,-1.315,0.153
2010-10-28T06:00:00.000,-1.508,2.337,-1.322,0.158
2010-10-28T12:00:00.000,-1.497,2.339,-1.329,0.170
2010-10-28T18:00:00.000,-1.494,2.340,-1.331,0.169
2010-10-29T00:00:00.000,-1.503,2.342,-1.351,0.151
2010-10-29T06:00:00.000,-1.507,2.344,-1.354,0.145
2010-10-29T12:00:00.000,-1.509,2.350,-1.365,0.146
2010-10-29T18:00:00.000,-1.506,2.352,-1.365,0.149
2010-10-30T00:00:00.000,-1.485,2.350,-1.346,0.148
2010-10-30T06:00:00.000,-1.484,2.347,-1.352,0.143
2010-10-30T12:00:00.000,-1.487,2.351,-1.355,0.150
2010-10-30T18:00:00.000,-1.486,2.339,-1.353,0.153
2010-10-31T00:00:00.000,-1.482,2.334,-1.359,0.158
2010-10-31T06:00:00.000,-1.491,2.337,-1.369,0.156
2010-10-31T12:00:00.000,-1.489,2.349,-1.385,0.159
2010-10-31T18:00:00.000,-1.490,2.356,-1.383,0.161
2010-11-01T00:00:00.000,-1.493,2.351,-1.378,0.150
2010-11-01T06:00:00.000,-1.487,2.353,-1.390,0.142
2010-11-01T12:00:00.000,-1.487,2.351,-1.381,0.144
2010-11-01T18:00:00.000,-1.498,2.350,-1.371,0.129
2010-11-02T00:00:00.000,-1.485,2.345,-1.356,0.122
2010-11-02T06:00:00.000,-1.487,2.343,-1.359,0.119
2010-11-02T12:00:00.000,-1.480,2.354,-1.374,0.125
2010-11-02T18:00:00.000,-1.466,2.356,-1.368,0.124
2010-11-03T00:00:00.000,-1.454,2.354,-1.357,0.127
2010-11-03T06:00:00.000,-1.467,2.357,-1.370,0.121
2010-11-03T12:00:00.000,-1.469,2.352,-1.366,0.119
2010-11-03T18:00:00.000,-1.467,2.348,-1.375,0.115
2010-11-04T00:00:00.000,-1.467,2.344,-1.380,0.121
2010-11-04T06:00:00.000,-1.469,2.333,-1.381,0.121
2010-11-04T12:00:00.000,-1.465,2.332,-1.368,0.143
2010-11-04T18:00:00.000,-1.465,2.334,-1.371,0.154
2010-11-05T00:00:00.000,-1.460,2.340,-1.372,0.153
2010-11-05T06:00:00.000,-1.459,2.344,-1.374,0.137
2010-11-05T12:00:00.000,-1.451,2.345,-1.366,0.154
2010-11-05T18:00:00.000,-1.436,2.355,-1.357,0.167
2010-11-06T00:00:00.000,-1.449,2.356,-1.357,0.158
2010-11-06T06:00:00.000,-1.456,2.356,-1.346,0.152
2010-11-06T12:00:00.000,-1.453,2.360,-1.335,0.168
2010-11-06T18:00:00.000,-1.446,2.368,-1.312,0.191
2010-11-07T00:00:00.000,-1.431,2.369,-1.279,0.207
2010-11-07T06:00:00.000,-1.429,2.369,-1.272,0.229
2010-11-07T12:00:00.000,-1.421,2.370,-1.257,0.252
2010-11-07T18:00:00.000,-1.408,2.370,-1.241,0.257
2010-11-08T00:00:00.000,-1.393,2.364,-1.239,0.252
2010-11-08T06:00:00.000,-1.399,2.362,-1.246,0.250
2010-11-08T12:00:00.000,-1.408,2.371,-1.241,0.258
2010-11-08T18:00:00.000,-1.409,2.379,-1.245,0.259
2010-11-09T00:00:00.000,-1.410,2.387,-1.261,0.274
2010-11-09T06:00:00.000,-1.409,2.387,-1.250,0.272
2010-11-09T12:00:00.000,-1.407,2.382,-1.262,0.269
2010-11-09T18:00:00.000,-1.417,2.379,-1.277,0.257
2010-11-10T00:00:00.000,-1.422,2.385,-1.277,0.241
2010-11-10T06:00:00.000,-1.421,2.383,-1.285,0.235
2010-11-10T12:00:00.000,-1.412,2.382,-1.298,0.231
2010-11-10T18:00:00.000,-1.403,2.377,-1.305,0.233
2010-11-11T00:00:00.000,-1.383,2.386,-1.233,0.283
2010-11-11T06:00:00.000,-1.390,2.385,-1.276,0.255
2010-11-11T12:00:00.000,-1.406,2.392,-1.292,0.253
2010-11-11T18:00:00.000,-1.410,2.398,-1.296,0.250
2010-11-12T00:00:00.000,-1.421,2.391,-1.297,0.245
2010-11-12T06:00:00.000,-1.437,2.393,-1.299,0.247
2010-11-12T12:00:00.000,-1.448,2.398,-1.306,0.251
2010-11-12T18:00:00.000,-1.435,2.401,-1.300,0.255
2010-11-13T00:00:00.000,-1.437,2.393,-1.290,0.265
2010-11-13T06:00:00.000,-1.445,2.386,-1.296,0.280
2010-11-13T12:00:00.000,-1.446,2.379,-1.290,0.291
2010-11-13T18:00:00.000,-1.440,2.375,-1.300,0.296
2010-11-14T00:00:00.000,-1.442,2.369,-1.304,0.299
2010-11-14T06:00:00.000,-1.427,2.371,-1.297,0.289
2010-11-14T12:00:00.000,-1.419,2.371,-1.309,0.277
2010-11-14T18:00:00.000,-1.414,2.363,-1.309,0.269
2010-11-15T00:00:00.000,-1.414,2.357,-1.334,0.259
2010-11-15T06:00:00.000,-1.415,2.357,-1.354,0.234
2010-11-15T12:00:00.000,-1.404,2.362,-1.365,0.218
2010-11-15T18:00:00.000,-1.411,2.359,-1.365,0.216
2010-11-16T00:00:00.000,-1.417,2.350,-1.343,0.214
2010-11-16T06:00:00.000,-1.418,2.338,-1.342,0.209
2010-11-16T12:00:00.000,-1.423,2.336,-1.332,0.201
2010-11-16T18:00:00.000,-1.426,2.335,-1.313,0.204
2010-11-17T00:00:00.000,-1.422,2.330,-1.305,0.203
2010-11-17T06:00:00.000,-1.430,2.323,-1.294,0.198
2010-11-17T12:00:00.000,-1.428,2.322,-1.253,0.197
2010-11-17T18:00:00.000,-1.439,2.321,-1.254,0.188
2010-11-18T00:00:00.000,-1.449,2.323,-1.245,0.189
2010-11-18T06:00:00.000,-1.461,2.318,-1.250,0.201
2010-11-18T12:00:00.000,-1.468,2.315,-1.261,0.203
2010-11-18T18:00:00.000,-1.460,2.316,-1.268,0.211
2010-11-19T00:00:00.000,-1.450,2.321,-1.267,0.211
2010-11-19T06:00:00.000,-1.438,2.325,-1.253,0.192
2010-11-19T12:00:00.000,-1.439,2.333,-1.266,0.193
2010-11-19T18:00:00.000,-1.434,2.329,-1.277,0.191
2010-11-20T00:00:00.000,-1.436,2.322,-1.285,0.189
2010-11-20T06:00:00.000,-1.433,2.311,-1.272,0.182
2010-11-20T12:00:00.000,-1.432,2.307,-1.269,0.187
2010-11-20T18:00:00.000,-1.423,2.307,-1.283,0.206
2010-11-21T00:00:00.000,-1.424,2.309,-1.283,0.208
2010-11-21T06:00:00.000,-1.428,2.319,-1.292,0.205
2010-11-21T12:00:00.000,-1.430,2.319,-1.276,0.217
2010-11-21T18:00:00.000,-1.425,2.325,-1.281,0.228
2010-11-22T00:00:00.000,-1.424,2.332,-1.274,0.229
2010-11-22T06:00:00.000,-1.420,2.334,-1.284,0.220
2010-11-22T12:00:00.000,-1.424,2.335,-1.283,0.218
2010-11-22T18:00:00.000,-1.421,2.344,-1.286,0.214
2010-11-23T00:00:00.000,-1.414,2.346,-1.275,0.202
2010-11-23T06:00:00.000,-1.407,2.351,-1.278,0.199
2010-11-23T12:00:00.000,-1.409,2.347,-1.274,0.200
2010-11-23T18:00:00.000,-1.410,2.347,-1.266,0.206
2010-11-24T00:00:00.000,-1.410,2.333,-1.253,0.210
2010-11-24T06:00:00.000,-1.397,2.336,-1.262,0.213
2010-11-24T12:00:00.000,-1.395,2.338,-1.265,0.212
2010-11-24T18:00:00.000,-1.398,2.336,-1.273,0.208
2010-11-25T00:00:00.000,-1.398,2.329,-1.257,0.199
2010-11-25T06:00:00.000,-1.404,2.327,-1.260,0.193
2010-11-25T12:00:00.000,-1.421,2.330,-1.266,0.187
2010-11-25T18:00:00.000,-1.412,2.324,-1.265,0.195
2010-11-26T00:00:00.000,-1.406,2.323,-1.259,0.195
2010-11-26T06:00:00.000,-1.407,2.327,-1.257,0.196
2010-11-26T12:00:00.000,-1.404,2.339,-1.250,0.194
2010-11-26T18:00:00.000,-1.403,2.340,-1.253,0.191
2010-11-27T00:00:00.000,-1.407,2.346,-1.253,0.202
2010-11-27T06:00:00.000,-1.402,2.347,-1.263,0.199
2010-11-27T12:00:00.000,-1.420,2.346,-1.261,0.201
2010-11-27T18:00:00.000,-1.428,2.354,-1.275,0.199
2010-11-28T00:00:00.000,-1.431,2.359,-1.276,0.190
2010-11-28T06:00:00.000,-1.436,2.353,-1.285,0.177
2010-11-28T12:00:00.000,-1.439,2.357,-1.282,0.162
